CONDITION,OUTCOME,YEAR,Geography,SRANum,RegionNum,RegionName,UrbanicitySort,UrbanicityCat,SESSort,Socioeconomic_Category,SDNUM,Supervisor_District,Total_Cases,Total_Rate,Age_Adjusted_Rate,Male_Cases,Male_Rate,Female_Cases,Female_Rate,White_Cases,White_Rate,Black_Cases,Black_Rate,Hispanic_Cases,Hispanic_Rate,Asian_Pacific_Islander_Cases,Asian_Pacific_Islander_Rate,Other_Race_Ethnicity_Cases,Other_Race_Ethnicity_Rate,Age_Group_0_to_14_Cases,Age_Group_0_to_14_Rate,Age_Group_15_to_24_Cases,Age_Group_15_to_24_Rate,Age_Group_25_to_44_Cases,Age_Group_25_to_44_Rate,Age_Group_45_to_64_Cases,Age_Group_45_to_64_Rate,Age_Group_65Plus_Cases,Age_Group_65Plus_Rate
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,12,20.3066301147325,21.548445281078,6,21.2894297981052,6,19.4105658179936,9,24.2960883297789,,,,,,,,,,,7,82.9973915105525,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,10,17.8507675830061,17.080393069906,,,8,28.2525780477469,6,14.6889612456239,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,5,65.8848333113717,68.5248172704923,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,8,15.6399679380657,16.5090779837815,,,5,18.9501610763691,6,15.7990362587882,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,10,12.3455265984371,13.9117391253428,6,15.2210862781907,,,8,20.9106592085315,,,,,,,,,,,,,6,28.4873231412022,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,139,23.0151883685543,20.7929632144377,83,27.1661751661883,56,18.7653725261542,96,26.294958215668,,,19,22.1799376627015,,,,,,,56,54.5883453882596,55,28.6510561821165,25,17.4893664651892,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,25,33.167495854063,30.4704757949195,15,38.6179908346635,10,27.3725125229245,17,27.9462773914616,,,,,,,,,,,6,53.8454635196985,12,43.3322500270827,7,42.5531914893617,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,28,17.7699928285386,18.7628414614569,17,21.500208678496,11,14.0127388535032,24,31.5976565071424,,,,,,,,,,,20,103.632312555055,,,5,11.1622092244497,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,39,43.7680964244832,46.0056314411492,27,62.4508488689457,12,26.1597488664109,20,33.2850699818596,,,12,92.485549132948,,,,,,,16,144.235103218246,14,55.6107249255213,7,31.1277125578086,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,27,17.8561980847574,17.1029933275202,15,19.9078928159051,12,15.8184047138846,19,22.5270621154097,,,,,,,,,,,10,42.450227108715,13,26.1464199517297,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,10,15.8891572391,14.4238235970485,,,10,34.778979584739,8,16.6795237995955,,,,,,,,,,,,,8,38.017392957278,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,9,14.3478884690803,12.7706363848249,8,25.7483102671387,,,8,24.2969082184292,,,,,,,,,,,,,5,25.3215841183024,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,135,26.6880170803309,25.3198877053823,77,29.8642920029632,58,23.3859651952325,112,37.4406632346059,,,9,6.25121551412775,,,,,,,51,60.9173435260392,42,30.7644977695739,34,27.2082713144796,7,11.7443752831233
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,36,31.3829416277286,34.9995525681421,21,37.6539778738054,15,25.4491779915509,32,37.9259259259259,,,,,,,,,,,14,114.54753722795,13,43.1922386869559,9,27.5929729895453,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,37,23.1655396944653,22.4382232751115,21,26.4964166750782,16,19.8846689202625,29,39.0614476980685,,,,,,,,,,,11,43.3788153639877,13,29.1049120136121,11,28.1157345874655,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,40,42.767941151313,50.087640900312,23,49.9869599234982,17,35.777422341948,33,44.9952959463329,,,,,,,,,,,19,202.558635394456,11,44.6012245063455,9,30.6748466257669,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,22,21.9051506974799,22.6904319543649,12,23.6681722253999,10,20.1077776884099,18,41.0434148121124,,,,,,,,,,,7,41.7710944026733,5,17.4167479448237,5,21.218808351723,5,49.5343768575391
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,147,25.8117533028509,26.9095832292112,91,32.4424147138829,56,19.3764251187671,116,36.8504317218682,,,16,9.75490793805633,,,,,,,62,80.4275633042756,57,38.4003880460266,24,15.7572335550289,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,41,25.1501340318119,26.0863793282692,26,32.1499672317642,15,18.2592818015825,25,35.1617440225035,,,10,13.4934556739981,,,,,,,9,35.1055115653158,23,50.8040289803852,6,15.627848826609,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,11,23.2538474547607,22.8295185938136,7,29.7265160523187,,,10,36.6233290606116,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,41,38.4824763942858,45.0893533520474,25,48.5465172728508,16,29.0671268961759,35,55.8587889814549,,,,,,,,,,,25,218.435998252512,12,38.9168153072807,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,30,34.7580262075518,40.7972709133751,20,47.4270808631729,10,22.6546747921434,25,43.1302187564695,,,,,,,,,,,15,148.382629340192,11,52.8769888958323,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,8,22.9423573272154,22.1643165690375,5,28.5176524268522,,,8,32.2126031809946,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,10,11.1154337798033,11.32818041964,,,6,13.052274358807,7,15.4059466954244,,,,,,,,,,,5,39.8565165404544,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,101,21.5588546058038,21.565645584587,78,33.3222259246918,23,9.81199366913104,46,46.8756368972405,,,46,16.5630873594838,,,,,,,16,19.8049215229985,55,41.6954112304695,29,27.3553937290118,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,13,11.281392644532,11.6642887457768,10,18.0047172359158,,,7,32.7684673719689,,,,,,,,,,,,,6,19.3698347107438,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,5,20.2437345641524,16.669497576604,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,72,53.3673302993018,54.2885809212391,61,89.6267998824567,11,16.4537649205732,27,131.546894031669,,,40,43.2750562575731,,,,,,,5,20.9240040174088,45,118.620835090679,21,68.6296937808425,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,11,8.12887969258055,7.88230284493244,,,8,11.5290387663929,8,25.3678335870117,,,,,,,,,,,5,25.8077836275421,,,,,,
Chronic Substance,Hospitalization,01/01/2010 12:00:00 AM,Unknown,99,99,UNKNOWN,99,,99,,99,,54,,,34,,20,,33,,12,,5,,,,,,,,8,,33,,13,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,San Diego County (Actual Rate),0,0,COUNTY,99,,99,,99,County Total,686,22.0167468491339,21.071249720021,424,27.1309644929901,262,16.8703558228484,450,30.0886210184396,21,14.695077149155,124,12.2677050685409,16,4.58815567612209,34,28.8588040572083,,,240,48.1403773403244,270,30.3055812778853,150,19.4560099614771,25,6.90783292991589
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Central Region,99,99,REGION CENTRAL,99,,99,,99,Central Region,102,21.0063266113088,19.6986465831006,63,25.3933961047337,39,16.4229888155235,54,37.9439974704002,13,23.6975463925043,25,12.0296410355115,,,,,,,16,19.9255283378373,59,36.2887105206507,26,23.9565097208145,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Central San Diego,1,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,66,39.7671812298905,34.5347395184965,43,47.4702758795801,23,30.5108578857302,43,52.5351252290776,5,44.9883030412093,14,23.8712317555586,,,,,,,9,43.4006847663596,41,58.2262302066321,16,41.3778835212579,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Mid-City,6,3,CENTRAL,5,Very Urban Area,1,Lowest Income,4,Supervisorial District 4,23,14.0934826833991,13.5864577530428,14,17.2261049315878,9,10.9857917093892,10,21.858879076681,,,,,,,,,,,6,18.5511548093869,10,19.7343753083496,6,17.9200764589929,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Southeastern San Diego,5,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,13,8.31170159712543,8.55425776625787,6,7.86978135124146,7,8.73199027006799,,,5,20.0424900789674,7,8.79286521793744,,,,,,,,,8,19.2785020603899,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,East Region,99,99,REGION EAST,99,,99,,99,East Region,96,20.5721632915461,20.5506104917789,50,21.7589026550213,46,19.4208368691922,71,25.4457485888361,,,10,8.40802461869608,,,,,,,35,50.4439063761098,38,31.4298947925627,15,11.6544683231551,8,13.6773178779641
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Alpine,38,5,EAST,1,Rural Area,5,High Income,2,Supervisorial District 2,7,46.1771884688964,52.9388719763391,,,5,65.5737704918033,6,51.0073960724305,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,El Cajon,34,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,16,12.7731253442756,11.8582945743153,12,19.5611775828905,,,13,17.6822633297062,,,,,,,,,,,10,50.7872016251904,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Harbison Crest/El Cajon,37,5,EAST,99,,99,,2,Supervisorial District 2,26,18.5669194624163,17.4681850070097,18,26.1955351165701,8,11.2170499158721,20,23.4929286284828,,,,,,,,,,,13,60.0739371534196,7,19.5056705770892,6,16.1000348834089,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Jamul,30,5,EAST,1,Rural Area,6,Highest Income,2,Supervisorial District 2,5,28.4446467174878,23.5284921252871,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,15,25.0058346947621,24.4605733995526,9,31.4388514339609,6,19.133263178035,15,40.2220255812083,,,,,,,,,,,5,61.2070020810381,7,40.0755710768878,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,6,10.6450926123057,10.5436181996608,,,,,6,14.6796173513077,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,11,129.320479661415,135.806456418814,6,131.118881118881,5,127.226463104326,9,199.512303258701,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,17,32.8864643181862,34.7643659050839,7,27.9731457800512,10,37.4967190370843,9,23.5756385068762,,,,,,,,,,,,,11,80.2743924688024,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,6,7.34052704984218,7.8795308884484,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,129,21.1563850462078,19.2142307241036,72,23.3423676941631,57,18.9184614312314,86,23.5488048981514,,,19,21.654149048927,,,10,37.5770329174808,,,52,50.2182562676247,50,25.8179114342366,24,16.612100530895,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,15,19.8530871550526,18.0438661472299,11,28.2478621504327,,,11,18.144030613928,,,,,,,,,,,5,45.2980612429788,9,32.2858372793801,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,26,16.4056485910072,17.1081242919813,8,10.0750591909727,18,22.7623359214952,20,26.3925361907653,,,,,,,,,,,13,65.0227579652879,6,12.8694607695938,5,10.9363721866183,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,35,39.1389432485323,41.9217627631514,20,46.094632280071,15,32.5831957598401,19,31.7221804825111,,,12,90.9435392194013,,,,,,,11,101.541585894951,15,59.1133004926108,9,39.8353472314434,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,33,21.7540343845586,19.9476531571379,22,29.1147783968344,11,14.4483995113814,19,22.6344066807238,,,5,14.6735143066764,,,,,,,11,50.0272876114244,13,25.6506383062686,9,24.9010873474808,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,13,20.6152870282271,19.1256724000799,6,17.4550532379124,7,24.4021473889702,11,23.0583796247773,,,,,,,,,,,7,56.785917092561,6,28.1280765083681,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,7,10.5291657892362,5.79324924410427,5,15.1883353584447,,,6,17.5407823188914,,,,,,,,,,,5,20.6015657189946,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,132,25.8911356205144,24.3765058279182,77,29.6518792359828,55,21.9870716018981,106,35.448541091882,,,14,9.53769433052198,,,,,,,56,66.3695837678961,39,28.5664059066538,28,22.0825413850485,9,14.6016191573243
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,27,23.3047921557796,24.4956117964429,15,26.6354144470488,12,20.1545179711119,19,22.4368815096479,,,,,,,,,,,10,77.9423226812159,7,23.6454533171193,8,24.1392836667572,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,46,28.7329398169837,28.5729971553264,19,23.9126057188884,27,33.4825580674364,35,47.4924012158055,,,6,9.87069390978186,,,,,,,17,68.6702213604783,23,51.4806276159993,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,42,44.2589782498736,49.3399072850293,31,66.4337912264535,11,22.8059627226173,37,49.9912177590423,,,,,,,,,,,23,229.495110756336,5,20.4482250940618,10,33.6089265308866,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,17,16.7770332283946,16.1545647749428,12,23.4764746160618,5,9.95738240331382,15,34.3792257798354,,,,,,,,,,,6,36.3834818992178,,,6,24.9086682165394,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,146,25.4105279646341,26.0437376859603,97,34.2722274827932,49,16.8074721218919,103,32.8151931158185,,,14,8.3139341536415,5,8.25763831544178,11,51.0227747112575,,,72,90.2911890847985,44,29.930954729431,27,17.4744840173192,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,27,16.4404581407669,16.638083790446,17,20.8614553932998,10,12.086198769625,18,25.5196075651459,,,6,7.92393026941363,,,,,,,6,23.1687068000154,16,35.3513035793195,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,10,20.8890374331551,24.189210749152,9,37.7342669070479,,,5,18.3607520564042,,,,,,,,,,,,,6,59.3237097093138,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,34,31.5941086279794,35.7326273330663,25,48.0464320719543,9,16.1922924687849,23,36.620705028182,,,6,54.8546352166758,,,,,,,20,166.666666666667,7,23.00059144378,5,16.9434090138936,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,34,39.1249813005604,40.9328961156566,17,40.0471142520612,17,38.2443589570538,29,50.0457314442508,,,,,,,,,,,24,219.098046375753,,,7,25.6156914406997,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,12,33.8667344001355,32.475009126298,6,33.7116529947185,6,34.0232492203005,9,35.9683478538886,,,,,,,,,,,9,164.0838650866,,,,,,
Chronic Substance,Hospitalization,01/01/2011 12:00:00 AM,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,17,18.8495143478068,19.3843777082583,13,29.4677667966271,,,12,26.7058352249967,,,,,,,,,,,5,39.1022131852663,6,24.0934827129262,6,28.9813070569483,,
