CONDITION,OUTCOME,YEAR,Geography,SRANum,RegionNum,RegionName,UrbanicitySort,UrbanicityCat,SESSort,Socioeconomic_Category,SDNUM,Supervisor_District,Total_Cases,Total_Rate,Age_Adjusted_Rate,Male_Cases,Male_Rate,Female_Cases,Female_Rate,White_Cases,White_Rate,Black_Cases,Black_Rate,Hispanic_Cases,Hispanic_Rate,Asian_Pacific_Islander_Cases,Asian_Pacific_Islander_Rate,Other_Race_Ethnicity_Cases,Other_Race_Ethnicity_Rate,Age_Group_0_to_14_Cases,Age_Group_0_to_14_Rate,Age_Group_15_to_24_Cases,Age_Group_15_to_24_Rate,Age_Group_25_to_44_Cases,Age_Group_25_to_44_Rate,Age_Group_45_to_64_Cases,Age_Group_45_to_64_Rate,Age_Group_65Plus_Cases,Age_Group_65Plus_Rate
Acute Alcohol,Hospitalization,2010,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,104,68.7794296598064,68.2196957614099,69,91.5763069531634,35,46.1370137488301,79,93.6651530061772,,,16,47.7811622767724,,,,,,,8,33.960181686972,32,64.3604183427192,58,162.793308633659,6,31.47128245476
Acute Alcohol,Hospitalization,2010,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2010,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,39,61.9677132324901,61.3520629602925,33,96.5392153994676,6,20.8673877508434,35,72.9729166232304,,,,,,,,,,,,,13,61.7782635555767,23,160.659402067617,,
Acute Alcohol,Hospitalization,2010,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,23,36.6668260876497,54.5740619552806,12,38.6224654007081,11,34.7474492213412,19,57.7051570187694,,,,,,,,,,,,,10,50.6431682366049,13,141.473500925019,,
Acute Alcohol,Hospitalization,2010,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,204,40.3285591436112,40.9026412897363,130,50.420233251756,74,29.8372659387449,155,51.8152035836063,11,75.7419265991875,22,15.2807490345345,,,,,,,7,8.36120401337793,69,50.5416749071571,107,85.6260303132152,20,33.5553579517809
Acute Alcohol,Hospitalization,2010,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,59,51.4331543343329,47.4207579499976,36,64.5496763550949,23,39.022072920378,45,53.3333333333333,,,,,,,,,,,,,19,63.1271180809356,30,91.9765766318178,8,44.9084989334231
Acute Alcohol,Hospitalization,2010,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,69,43.2006010518407,42.9655145865088,44,55.5163016049258,25,31.0697951879101,54,72.7351095067482,,,11,18.3642464815773,,,,,,,,,22,49.2544664845744,41,104.795010735099,,
Acute Alcohol,Hospitalization,2010,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2010,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,35,37.4219485073989,36.441364218943,27,58.6803442580196,8,16.8364340432696,30,40.9048144966663,,,,,,,,,,,,,17,68.9291651461704,14,47.7164280845262,,
Acute Alcohol,Hospitalization,2010,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,40,39.8275467226907,42.1068464373427,22,43.3916490798998,18,36.1939998391378,26,59.2849325063845,5,184.70631695604,6,12.8565000321413,,,,,,,,,11,38.3168454786122,22,93.362756747581,5,49.5343768575391
Acute Alcohol,Hospitalization,2010,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,181,31.7818186926259,30.2011037404527,117,41.7116760607065,64,22.1444858500195,139,44.1569828391352,,,24,14.6323619070845,,,,,,,10,12.9721876297219,46,30.9897868441618,98,64.3420370163678,25,34.6495544067303
Acute Alcohol,Hospitalization,2010,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,16,360.36036036036,358.201461272968,13,578.806767586821,,,13,463.788797716732,,,,,,,,,,,,,,,8,551.724137931034,,
Acute Alcohol,Hospitalization,2010,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,53,32.5111488703909,33.3456561326928,38,46.9884136464245,15,18.2592818015825,39,54.8523206751055,,,11,14.8428012413979,,,,,,,,,17,37.5508040289804,29,75.5346026619436,5,28.5290425653315
Acute Alcohol,Hospitalization,2010,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,13,27.4818197192626,25.9110892566977,8,33.9731612026499,5,21.0473143626873,12,43.9479948727339,,,,,,,,,,,,,,,7,53.1268973891925,,
Acute Alcohol,Hospitalization,2010,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,35,32.8508944829269,29.3297994288346,17,33.0116317455386,18,32.7005177581978,30,47.8789619841042,,,,,,,,,,,,,5,16.215339711367,23,79.4528119386486,5,38.8198757763975
Acute Alcohol,Hospitalization,2010,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2010,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2010,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,26,30.1236227132115,27.2217130099226,15,35.5703106473797,11,24.9201422713577,19,32.7789662549168,,,,,,,,,,,,,8,38.4559919242417,14,52.1085346335653,,
Acute Alcohol,Hospitalization,2010,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,9,25.8101519931173,20.1501390658886,6,34.2211829122227,,,8,32.2126031809946,,,,,,,,,,,,,,,7,63.5324015247776,,
Acute Alcohol,Hospitalization,2010,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,23,25.5654976935475,25.9726127975961,16,36.3669424493136,7,15.2276534186082,14,30.8118933908489,,,6,18.3981356555869,,,,,,,,,8,31.6781499960402,6,29.4449624576729,,
Acute Alcohol,Hospitalization,2010,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2010,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,146,31.1642848757164,31.9258325398071,88,37.5943061714471,58,24.7432883830261,96,97.8274161333714,6,30.4506699147381,39,14.0426175439102,,,,,,,7,8.66465316631183,47,35.6306241424012,83,78.2930234313097,8,16.4737860878877
Acute Alcohol,Hospitalization,2010,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,73,63.3493586962181,65.953358792376,44,79.2207558380296,29,48.581910776808,53,248.10411010205,,,17,20.9012110407574,,,,,,,,,28,90.3925619834711,40,151.165866747288,,
Acute Alcohol,Hospitalization,2010,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,8,32.3899753026438,30.9715923537591,,,6,59.0841949778434,7,39.0712212547444,,,,,,,,,,,,,,,5,99.5817566221868,,
Acute Alcohol,Hospitalization,2010,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,13,22.2915737851092,25.6713188767759,8,26.66400026664,5,17.6584849019954,9,132.489327248638,,,,,,,,,,,,,,,8,66.7167041948128,,
Acute Alcohol,Hospitalization,2010,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,26,19.2715359414145,19.6722553005435,19,27.9165442256832,7,10.4705776767284,12,58.4652862362972,,,11,11.9006404708326,,,,,,,,,5,13.1800927878532,18,58.8254518121507,,
Acute Alcohol,Hospitalization,2010,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,26,19.2137156370086,19.316666651494,15,22.7514030031852,11,15.8524283037902,15,47.5646879756469,,,7,11.0288325193005,,,,,,,,,9,22.1238938053097,12,37.5704445835942,,
Acute Alcohol,Hospitalization,2010,Unknown,99,99,UNKNOWN,99,,99,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2011,San Diego County (Actual Rate),0,0,COUNTY,99,,99,,99,County Total,1701,54.5925457585668,54.032071170171,1078,68.9791974609513,623,40.1153880825746,1292,86.3877741240534,41,28.6903887197789,271,26.8108715610853,13,3.7278764868492,42,35.6491108941985,,,92,18.453811313791,602,67.5702219603221,851,110.380429848113,153,42.2759375310852
Acute Alcohol,Hospitalization,2011,Central Region,99,99,REGION CENTRAL,99,,99,,99,Central Region,324,66.7259786476868,69.3654339309947,209,84.2415839030053,115,48.4267618919283,218,153.181323121245,19,34.634875496737,64,30.7958810509094,5,7.7464134105909,12,74.8643084409508,,,11,13.6988007322632,109,67.0418550296768,167,153.874504745232,36,81.7030547864373
Acute Alcohol,Hospitalization,2011,Central San Diego,1,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,171,103.033151368353,99.1479127002205,107,118.123709746862,64,84.8997784646406,121,147.831398900428,7,62.983624257693,33,56.2679034238167,,,6,104.638995465644,,,,,62,88.0494212880778,87,224.99224164684,18,112.156520655493
Acute Alcohol,Hospitalization,2011,Mid-City,6,3,CENTRAL,5,Very Urban Area,1,Lowest Income,4,Supervisorial District 4,103,63.1142920169612,70.6642775060905,62,76.2870361256029,41,50.0463844538841,75,163.941593075107,6,31.9199872320051,13,18.6883643368506,5,21.0207685192971,,,,,,,32,63.1500009867188,52,155.307329311272,15,116.216006818006
Acute Alcohol,Hospitalization,2011,Southeastern San Diego,5,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,50,31.968083065867,34.4286588987706,40,52.4652090082764,10,12.4742718143828,22,149.486987837195,6,24.0509880947609,18,22.6102248461249,,,,,,,,,15,36.1471913632311,28,76.9653655854865,,
Acute Alcohol,Hospitalization,2011,East Region,99,99,REGION EAST,99,,99,,99,East Region,371,79.502839387121,76.5377087347381,235,102.2668424786,136,57.4181263958726,285,102.141385180539,10,38.392137290283,57,47.9257403265677,,,11,51.3251213139231,,,18,25.9425804219993,138,114.140144246675,187,145.292371762,28,47.8706125728745
Acute Alcohol,Hospitalization,2011,Alpine,38,5,EAST,1,Rural Area,5,High Income,2,Supervisorial District 2,15,98.9511181476351,93.3520944271245,13,172.551101672418,,,14,119.017257502338,,,,,,,,,,,,,,,7,142.479136983513,,
Acute Alcohol,Hospitalization,2011,El Cajon,34,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,68,54.2857827131715,52.5354743886151,46,74.9845140677469,22,34.4196379679897,48,65.2883569096844,,,13,38.2623028019779,,,,,,,,,24,72.4856538810027,38,118.612853887692,,
Acute Alcohol,Hospitalization,2011,Harbison Crest/El Cajon,37,5,EAST,99,,99,,2,Supervisorial District 2,129,92.1204850250653,88.3887063824207,89,129.522368076375,40,56.0852495793606,97,113.940703848142,6,85.898353614889,20,55.2501450316307,,,5,72.463768115942,,,,,42,117.034023462535,75,201.250436042611,8,45.1696685675569
Acute Alcohol,Hospitalization,2011,Jamul,30,5,EAST,1,Rural Area,6,Highest Income,2,Supervisorial District 2,9,51.200364091478,53.8473983869035,6,59.3824228028504,,,5,52.3121992048546,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2011,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,75,125.029173473811,120.065572983509,41,143.221434310267,34,108.421824675532,62,166.251039068994,,,9,72.992700729927,,,,,,,,,27,154.577202725139,40,254.955701446874,5,56.4652738565782
Acute Alcohol,Hospitalization,2011,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2011,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,27,47.9029167553758,47.6917393806041,16,57.3970440522313,11,38.612749227745,24,58.7184694052308,,,,,,,,,,,,,9,62.5390869293308,12,74.019245003701,,
Acute Alcohol,Hospitalization,2011,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,19,63.4411833450199,62.2313569475337,12,82.389289392379,7,45.5018200728029,13,138.992836523041,,,6,46.8420641736279,,,,,,,,,6,75.2162467092892,10,129.785853341986,,
Acute Alcohol,Hospitalization,2011,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2011,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,50,96.7248950534889,93.6510972107804,28,111.892583120205,22,82.4927818815854,44,115.258677144728,,,6,71.4966634890372,,,,,,,,,27,197.037145150697,20,133.306671998934,,
Acute Alcohol,Hospitalization,2011,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,44,53.8305316988426,55.189106443495,28,70.4119096715787,16,38.1206518631469,25,65.3458100266611,,,10,37.3622267887166,,,,,,,,,20,95.1610600942094,18,82.7129859387924,5,50.761421319797
Acute Alcohol,Hospitalization,2011,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,378,61.9931282749346,60.5343687667138,236,76.5110941086458,142,47.130202162015,327,89.5402232755292,5,26.7436884895165,24,27.3526093249604,,,7,26.3039230422366,,,15,14.4860354618148,121,62.4793456708526,203,140.510683657154,39,52.9337513742416
Acute Alcohol,Hospitalization,2011,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,63,83.382966051221,80.8809802509984,42,107.855473665289,21,57.3551100671874,60,98.9674397123346,,,,,,,,,,,,,16,57.3970440522313,38,231.552007799647,6,47.5661962898367
Acute Alcohol,Hospitalization,2011,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,52,32.8112971820144,32.0107786508657,29,36.5220895672762,23,29.0852070107995,43,56.7439528101453,,,,,,,,,,,,,23,49.3329329501094,19,41.5582143091494,8,55.6483027267668
Acute Alcohol,Hospitalization,2011,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,66,73.804864411518,73.9345161090816,41,94.4939961741455,25,54.3053262664002,55,91.8273645546373,,,5,37.8931413414172,,,,,,,,,28,110.344827586207,32,141.636790156243,,
Acute Alcohol,Hospitalization,2011,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,124,81.7424322328868,79.7647899635063,75,99.2549263528446,49,64.3610523688808,105,125.084879025053,,,14,41.0858400586941,,,,,,,7,31.8355466618155,30,59.1937807067737,75,207.509061229007,12,61.9067271976888
Acute Alcohol,Hospitalization,2011,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2011,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,52,82.4611481129083,80.7372079900679,37,107.639494967126,15,52.2903158335076,46,96.4259511581595,,,,,,,,,,,,,20,93.7602550278937,26,182.648401826484,5,69.0512360171247
Acute Alcohol,Hospitalization,2011,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,21,31.5874973677086,47.3449193867205,12,36.4520048602673,9,26.8160419522079,18,52.6223469566743,,,,,,,,,,,,,,,13,139.815013981501,,
Acute Alcohol,Hospitalization,2011,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,194,38.0521235634833,37.9502281027959,121,46.5958102279729,73,29.182840489792,151,50.4974500459828,,,31,21.1191803032987,,,,,,,23,27.2589361903859,56,41.0184289941695,101,79.6548814246394,14,22.7136298002823
Acute Alcohol,Hospitalization,2011,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,56,48.3358652119873,46.2695390468558,35,62.1493003764472,21,35.2704064494458,42,49.5973170213268,,,10,58.230943923601,,,,,,,5,38.9711613406079,17,57.4246723415755,27,81.4700823753055,7,37.8910901807946
Acute Alcohol,Hospitalization,2011,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,62,38.7270058402823,38.115720275614,39,49.0837696335078,23,28.5221790944828,54,73.2739904472427,,,6,9.87069390978186,,,,,,,,,20,44.7657631443472,34,86.480986900674,5,26.7008437466624
Acute Alcohol,Hospitalization,2011,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2011,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,29,30.5597706963413,30.6002128028446,17,36.4314338983777,12,24.8792320610371,23,31.0756218502155,,,,,,,,,,,8,79.8243863500299,5,20.4482250940618,14,47.0524971432412,,
Acute Alcohol,Hospitalization,2011,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,46,45.3966781474208,46.2737342306332,29,56.7348136554827,17,33.855100171267,31,71.0503999449932,,,13,27.2217103610018,,,,,,,6,36.3834818992178,14,48.390999274135,26,107.937562271671,,
Acute Alcohol,Hospitalization,2011,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,271,47.166116975451,46.6002774957604,177,62.5379821077773,94,32.2429057032212,218,69.4535155266838,,,38,22.5663927027412,,,7,32.4690384526184,,,16,20.0647086855108,97,65.9841501989728,131,84.7836076395855,26,34.8338692390139
Acute Alcohol,Hospitalization,2011,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,6,128.562245553889,174.162252326274,6,255.31914893617,,,5,177.179305457123,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2011,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,100,60.8905857065439,63.9350022310763,70,85.9001104429991,30,36.2585963088749,75,106.331698188108,,,22,29.05441098785,,,,,,,,,38,83.9593460008838,49,125.230014312002,10,56.0946878330622
Acute Alcohol,Hospitalization,2011,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,12,25.0668449197861,25.7716969339439,10,41.9269632300532,,,6,22.0329024676851,,,,,,,,,,,,,,,6,45.662100456621,,
Acute Alcohol,Hospitalization,2011,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,45,41.8157320076198,40.6936301365981,27,51.8901466377107,18,32.3845849375697,39,62.0959780912652,,,,,,,,,,,5,41.6666666666667,14,46.00118288756,20,67.7736360555744,6,45.0822751521527
Acute Alcohol,Hospitalization,2011,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2011,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Alcohol,Hospitalization,2011,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,30,34.5220423240239,33.739094555049,21,49.469964664311,9,20.2470135654991,28,48.3200165668628,,,,,,,,,,,,,9,44.724941609104,13,47.5719983898708,,
Acute Alcohol,Hospitalization,2011,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,26,73.3779245336269,69.0642359097791,13,73.0419148218901,13,73.7170399773178,25,99.9120773719127,,,,,,,,,,,,,9,113.851992409867,16,142.933714489905,,
Acute Alcohol,Hospitalization,2011,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,42,46.5693883886992,47.951090771061,29,65.7357874693989,13,28.216704288939,34,75.6665331374905,,,,,,,,,,,,,16,64.2492872344697,20,96.6043568564942,,
Acute Alcohol,Hospitalization,2011,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,6,25.5765377893346,24.4260811853694,,,5,42.767941151313,5,33.7154416722859,,,,,,,,,,,,,,,,,,
