CONDITION,OUTCOME,YEAR,Geography,SRANum,RegionNum,RegionName,UrbanicitySort,UrbanicityCat,SESSort,Socioeconomic_Category,SDNUM,Supervisor_District,Total_Cases,Total_Rate,Age_Adjusted_Rate,Male_Cases,Male_Rate,Female_Cases,Female_Rate,White_Cases,White_Rate,Black_Cases,Black_Rate,Hispanic_Cases,Hispanic_Rate,Asian_Pacific_Islander_Cases,Asian_Pacific_Islander_Rate,Other_Race_Ethnicity_Cases,Other_Race_Ethnicity_Rate,Age_Group_0_to_14_Cases,Age_Group_0_to_14_Rate,Age_Group_15_to_24_Cases,Age_Group_15_to_24_Rate,Age_Group_25_to_44_Cases,Age_Group_25_to_44_Rate,Age_Group_45_to_64_Cases,Age_Group_45_to_64_Rate,Age_Group_65Plus_Cases,Age_Group_65Plus_Rate
Impulse Disorder,Hospitalization,2010,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,5,8.46109588113852,10.3002933538261,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,5,16.7723323605381,16.1084074601766,5,34.4851369059935,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,7,13.6849719458075,13.9616155776237,,,,,6,15.7990362587882,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,8,9.87642127874964,9.81981205039951,7,17.7579339912225,,,7,18.2968268074651,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,50,8.27884473689004,9.34119650599839,41,13.4194359254665,9,3.01586344170336,35,9.58670351612894,6,31.9710129482602,8,9.33892112113748,,,,,22,23.2617154457791,18,17.5462538747977,,,,,7,9.73872394891344
Impulse Disorder,Hospitalization,2010,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,6,7.96019900497512,8.58091244535356,5,12.8726636115545,,,5,8.21949335042988,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,7,4.44249820713465,5.24745698217055,5,6.32359078779294,,,6,7.8994141267856,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,13,14.5893654748277,16.6180461080113,13,30.0689272331961,,,7,11.6497744936509,,,6,46.242774566474,,,,,6,35.1596835628479,7,63.1028576579825,,,,,,
Impulse Disorder,Hospitalization,2010,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,16,10.5814507168933,11.5378350791381,11,14.5991213983304,5,6.59100196411859,11,13.041983329974,5,74.4490768314473,,,,,,,5,21.5164816249247,8,33.960181686972,,,,,,
Impulse Disorder,Hospitalization,2010,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,5,7.97104914948906,20.2590315695959,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,43,8.50062766262393,8.65681045354648,28,10.8597425465321,15,6.04809444704289,31,10.3630407167213,,,,,,,,,26,25.732637892299,14,16.7224080267559,,,,,,
Impulse Disorder,Hospitalization,2010,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,21,13.1480090157776,14.0127159600856,13,16.4025436560008,8,9.94233446013124,16,21.551143557555,,,,,,,,,16,49.7914981016991,,,,,,,,
Impulse Disorder,Hospitalization,2010,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,16,15.9310186890763,15.5876845762466,10,19.7234768544999,6,12.0646666130459,11,25.0820868296242,,,,,,,,,10,46.9285278520813,6,35.8037952022914,,,,,,
Impulse Disorder,Hospitalization,2010,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,33,5.79447523125224,5.94399216548287,25,8.91275129502276,8,2.76806073125244,25,7.94190338833366,,,6,3.65809047677113,,,,,19,15.8966550091197,8,10.3777501037775,,,,,5,6.92991088134607
Impulse Disorder,Hospitalization,2010,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,6,3.68050741928954,3.68593345290659,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,6,12.6839167935058,14.2613257442966,,,,,,,,,,,,,,,5,56.5995019243831,,,,,,,,
Impulse Disorder,Hospitalization,2010,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,11,10.3245668374913,11.1585600386789,10,19.4186069091403,,,10,15.9596539947014,,,,,,,,,6,26.7451190157796,,,,,,,,
Impulse Disorder,Hospitalization,2010,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,32,6.83052819193784,6.56433333372745,19,8.11695246883517,13,5.54590946516102,14,14.2664981861167,,,11,3.96073828161569,,,,,14,13.8320785662063,11,13.6158835470614,,,,,,
Impulse Disorder,Hospitalization,2010,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,9,7.81019490775292,7.13505497924811,,,5,8.37619151324276,,,,,,,,,,,,,5,26.605651040281,,,,,,
Impulse Disorder,Hospitalization,2010,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,7,12.0031551150588,12.2247607932294,6,19.99800019998,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,11,8.15334212905999,8.00322269528589,7,10.2850426094622,,,,,,,,,,,,,7,23.6654383177254,,,,,,,,
Impulse Disorder,Hospitalization,2010,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,5,3.69494531480934,4.50308427725518,,,,,5,15.8548959918823,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2010,Unknown,99,99,UNKNOWN,99,,99,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,San Diego County (Actual Rate),0,0,COUNTY,99,,99,,99,County Total,192,6.16212156710454,6.42715016859758,143,9.15030170400374,49,3.15514288289913,123,8.2242230783735,5,3.49882789265596,40,3.95732421565834,7,2.00731810830341,12,10.1854602554853,102,17.1871972230881,53,10.6309999959883,16,1.79588629794876,,,18,4.97363970953944
Impulse Disorder,Hospitalization,2011,Central Region,99,99,REGION CENTRAL,99,,99,,99,Central Region,32,6.59022011335179,7.12293675221785,20,8.06139558880433,12,5.05322732785339,15,10.5399992973334,,,10,4.8118564142046,,,,,16,17.7596234959819,10,12.4534552111483,,,,,,
Impulse Disorder,Hospitalization,2011,Central San Diego,1,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,9,5.42279744043961,6.6626715722675,,,6,7.95935423106005,5,6.10873549175321,,,,,,,,,,,6,28.9337898442398,,,,,,
Impulse Disorder,Hospitalization,2011,Mid-City,6,3,CENTRAL,5,Very Urban Area,1,Lowest Income,4,Supervisorial District 4,11,6.74036128336479,6.88128103847411,8,9.84348853233586,,,5,10.9294395383405,,,5,7.18783243725022,,,,,9,26.6343109111894,,,,,,,,
Impulse Disorder,Hospitalization,2011,Southeastern San Diego,5,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,12,7.67233993580809,7.61286301770843,9,11.8046720268622,,,5,33.9743154175443,,,,,,,,,6,16.5727543917799,,,,,,,,
Impulse Disorder,Hospitalization,2011,East Region,99,99,REGION EAST,99,,99,,99,East Region,30,6.42880102860816,6.92787450863621,22,9.57391716820937,8,3.37753684681604,17,6.09264402831288,,,,,,,5,23.3296005972378,14,15.7012280603376,6,8.6475268073331,6,4.96261496724674,,,,
Impulse Disorder,Hospitalization,2011,Alpine,38,5,EAST,1,Rural Area,5,High Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,El Cajon,34,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,5,3.99160167008614,4.35446451641002,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Harbison Crest/El Cajon,37,5,EAST,99,,99,,2,Supervisorial District 2,9,6.42701058314409,6.89909414651045,6,8.73184503885671,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Jamul,30,5,EAST,1,Rural Area,6,Highest Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,6,11.6069874064187,13.3811858434196,6,23.9769820971867,,,,,,,,,,,,,6,61.893955023726,,,,,,,,
Impulse Disorder,Hospitalization,2011,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,34,5.57610148504703,6.13196923625005,21,6.80819057746424,13,4.31473681764926,27,7.39322944476847,,,6,6.8381523312401,,,,,12,12.7141540319761,11,10.6230926719975,7,3.61450760079313,,,,
Impulse Disorder,Hospitalization,2011,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,7,9.26477400569122,9.32123041188319,,,,,6,9.89674397123346,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,9,10.0642996924797,11.5952819773841,6,13.8283896840213,,,5,8.34794223223975,,,,,,,,,5,29.4846090340842,,,,,,,,
Impulse Disorder,Hospitalization,2011,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,11,7.25134479485286,7.8633706108316,6,7.94039410822757,5,6.56745432335518,9,10.7215610592902,,,,,,,,,,,,,5,9.86563011779562,,,,
Impulse Disorder,Hospitalization,2011,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,31,6.08049397148444,6.27165936627178,23,8.85705483672212,8,3.19811950573063,23,7.69166457654042,,,7,4.76884716526099,,,,,18,17.9116953419641,7,8.29619797098701,,,,,,
Impulse Disorder,Hospitalization,2011,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,7,6.04198315149841,6.03399706110528,7,12.4298600752894,,,6,7.08533100304669,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,13,8.12017864393017,9.05135542477599,8,10.0684655658478,5,6.20047371619192,7,9.49848024316109,,,5,8.22557825815155,,,,,10,30.6550994757978,,,,,,,,
Impulse Disorder,Hospitalization,2011,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,6,6.32271117855336,7.66621707012125,,,,,6,8.10668396092578,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,5,4.93442153776313,5.28348477672812,5,9.78186442335909,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,47,8.18010146806715,8.27857675984112,41,14.4861992453044,6,2.05805781084391,33,10.5136055613787,,,6,3.56311463727493,,,,,31,26.1235221249379,13,16.3025758069775,,,,,,
Impulse Disorder,Hospitalization,2011,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,17,10.3513995701125,10.0406371409185,13,15.9528776536998,,,11,15.5953157342558,,,,,,,,,10,27.6877924523078,6,23.1687068000154,,,,,,
Impulse Disorder,Hospitalization,2011,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,6,12.533422459893,14.578367551327,6,25.1561779380319,,,,,,,,,,,,,6,67.8042716691152,,,,,,,,
Impulse Disorder,Hospitalization,2011,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,5,4.64619244529108,4.92918591289131,5,9.60928641439087,,,5,7.96102283221348,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,8,9.20587795307304,8.90263455975497,8,18.8457008244994,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,8,8.87035969308555,8.70981340559753,6,13.6005077522894,,,6,13.3529176124983,,,,,,,,,6,30.1674292322389,,,,,,,,
Impulse Disorder,Hospitalization,2011,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,18,3.8342333130971,3.54138414068108,16,6.84512477379002,,,8,8.3212848063741,,,8,2.84587117452661,,,,,11,10.9273332339939,6,7.38979961326715,,,,,,
Impulse Disorder,Hospitalization,2011,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,7,6.03901201763392,5.90454857761637,6,10.7472952640252,,,,,,,5,6.05877006967586,,,,,5,20.4926431411123,,,,,,,,
Impulse Disorder,Hospitalization,2011,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,7,5.18035019167296,4.52863971255346,7,10.2865540044085,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2011,Unknown,99,99,UNKNOWN,99,,99,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,San Diego County (Actual Rate),0,0,COUNTY,99,,99,,99,County Total,197,6.26704150149407,6.50787338575528,148,9.39120260060167,49,3.12602473004544,108,7.23705371502091,34,24.3932186852055,40,3.86389059007405,,,5,4.14714054659312,104,17.2687195410506,68,13.5265239220554,12,1.3482373481969,,,12,3.20397292642877
Impulse Disorder,Hospitalization,2012,Central Region,99,99,REGION CENTRAL,99,,99,,99,Central Region,25,5.11502672089959,5.72995579206709,21,8.41649633281231,,,,,,,13,6.12170899279051,,,,,18,19.5119836099338,,,,,,,,
Impulse Disorder,Hospitalization,2012,Central San Diego,1,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,7,4.19613955161252,7.32762525496006,7,7.70229528399463,,,,,,,6,9.99983333611107,,,,,6,28.028215069837,,,,,,,,
Impulse Disorder,Hospitalization,2012,Mid-City,6,3,CENTRAL,5,Very Urban Area,1,Lowest Income,4,Supervisorial District 4,9,5.45775395232349,5.84042020420703,7,8.52546067935742,,,,,,,,,,,,,5,14.5041046616192,,,,,,,,
Impulse Disorder,Hospitalization,2012,Southeastern San Diego,5,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,9,5.73127941260754,5.18305989914967,7,9.14781563231008,,,,,,,,,,,,,7,19.2461026642105,,,,,,,,
Impulse Disorder,Hospitalization,2012,East Region,99,99,REGION EAST,99,,99,,99,East Region,45,9.57477366298924,10.0454765376466,33,14.249812161567,12,5.03349370603558,29,10.4249422134669,10,39.2618767177071,5,4.07458113305952,,,,,24,26.6883138545709,14,19.9994285877546,,,,,,
Impulse Disorder,Hospitalization,2012,Alpine,38,5,EAST,1,Rural Area,5,High Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,El Cajon,34,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,6,4.76012915817116,4.74433754145532,6,9.70936630202602,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Harbison Crest/El Cajon,37,5,EAST,99,,99,,2,Supervisorial District 2,12,8.5157114876948,8.38096652202807,10,14.4462743058565,,,8,9.42640335579959,,,,,,,,,,,5,23.0637944554638,,,,,,
Impulse Disorder,Hospitalization,2012,Jamul,30,5,EAST,1,Rural Area,6,Highest Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,6,9.94694960212202,13.3133942770273,,,,,5,13.4705533703325,,,,,,,,,5,49.4217653454581,,,,,,,,
Impulse Disorder,Hospitalization,2012,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Impulse Disorder,Hospitalization,2012,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,10,19.2492781520693,21.9459205552957,7,27.797633230085,,,9,23.6077958187971,,,,,,,,,9,92.2982258229925,,,,,,,,
