CONDITION,OUTCOME,YEAR,Geography,SRANum,RegionNum,RegionName,UrbanicitySort,UrbanicityCat,SESSort,Socioeconomic_Category,SDNUM,Supervisor_District,Total_Cases,Total_Rate,Age_Adjusted_Rate,Male_Cases,Male_Rate,Female_Cases,Female_Rate,White_Cases,White_Rate,Black_Cases,Black_Rate,Hispanic_Cases,Hispanic_Rate,Asian_Pacific_Islander_Cases,Asian_Pacific_Islander_Rate,Other_Race_Ethnicity_Cases,Other_Race_Ethnicity_Rate,Age_Group_0_to_14_Cases,Age_Group_0_to_14_Rate,Age_Group_15_to_24_Cases,Age_Group_15_to_24_Rate,Age_Group_25_to_44_Cases,Age_Group_25_to_44_Rate,Age_Group_45_to_64_Cases,Age_Group_45_to_64_Rate,Age_Group_65Plus_Cases,Age_Group_65Plus_Rate
Acute Substance,Hospitalization,2010,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,35,59.2276711679697,51.5524866726125,17,60.3200510946315,18,58.2316974539808,31,83.6865264692385,,,,,,,,,,,10,118.567702157932,6,35.1349768694736,13,84.6354166666667,6,69.8080279232112
Acute Substance,Hospitalization,2010,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,24,42.8418421992146,40.197974798359,12,43.3150447588796,12,42.3788670716203,16,39.1705633216638,,,,,,,,,,,6,75,7,48.3325277912035,9,56.1622464898596,,
Acute Substance,Hospitalization,2010,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,13,43.6080641373989,45.9612188937626,,,9,58.7774294670846,7,73.9410584134361,,,,,,,,,,,,,7,87.2382851445663,,,,
Acute Substance,Hospitalization,2010,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,17,33.2349318683897,34.4387283101998,8,32.3023499959622,9,34.1102899374645,12,31.5980725175764,,,5,61.4703712810425,,,,,,,,,12,86.5176640230714,,,,
Acute Substance,Hospitalization,2010,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,23,28.3947111764052,28.6391396337368,15,38.0527156954768,8,19.2390938386802,12,31.3659888127973,,,7,26.8693382465838,,,,,,,,,6,28.4873231412022,9,41.7304214772569,,
Acute Substance,Hospitalization,2010,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,166,27.4857645264749,24.8075604767692,102,33.3849381560386,64,21.4461400298906,122,33.416509399078,5,26.6425107902169,14,16.3431119619906,8,7.38586530028159,7,26.8045184759717,,,53,51.66396974246,50,26.046414711015,40,27.9829863443027,23,31.9986644035727
Acute Substance,Hospitalization,2010,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,25,33.167495854063,27.9687311256956,19,48.9161217239071,6,16.4235075137547,18,29.5901760615476,,,,,,,,,,,6,53.8454635196985,12,43.3322500270827,,,,
Acute Substance,Hospitalization,2010,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,30,19.0392780305771,20.8838573286257,14,17.7060542058202,16,20.3821656050955,22,28.9645184648805,,,,,,,,,,,8,41.4529250220219,7,14.7263011738966,9,20.0919766040095,6,44.0722785368004
Acute Substance,Hospitalization,2010,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,24,26.9342131842974,27.3289118915565,16,37.0079104408567,8,17.4398325776073,22,36.6135769800456,,,,,,,,,,,10,90.1469395114036,,,6,26.6808964781217,,
Acute Substance,Hospitalization,2010,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,63,41.6644621977673,39.138579426687,36,47.7789427581722,27,35.5914106062404,41,48.6110287753578,,,5,14.9316132114914,6,30.2648171500631,,,,,15,63.6753406630726,23,46.2590506838294,17,47.7152801167621,8,41.96170993968
Acute Substance,Hospitalization,2010,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,15,23.8337358586501,17.4175990091558,13,38.0306000058509,,,11,22.9343452244438,,,,,,,,,,,9,72.0057604608369,,,,,,
Acute Substance,Hospitalization,2010,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,9,14.3478884690803,10.3593636096176,,,5,15.7942951006097,8,24.2969082184292,,,,,,,,,,,5,22.7915033275595,,,,,,
Acute Substance,Hospitalization,2010,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,108,21.3504136642647,20.1832406011119,60,23.2708768854258,48,19.3539022305372,75,25.071872701745,,,15,10.4186925235462,,,,,,,34,40.6115623506928,32,23.4396173482468,27,21.6065683967926,12,20.1332147710686
Acute Substance,Hospitalization,2010,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,28,24.4089545993444,26.7364565679426,18,32.2748381775475,10,16.9661186610339,19,22.5185185185185,,,,,,,,,,,11,90.001636393389,7,23.2573592929763,7,21.4612012140908,,
Acute Substance,Hospitalization,2010,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,30,18.7828700225394,17.8878312203068,15,18.9260119107702,15,18.6418771127461,21,28.285875919291,,,6,10.016861717224,,,,,,,7,27.604700686174,7,15.6718756996373,12,30.6717104590533,,
Acute Substance,Hospitalization,2010,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,25,26.7299632195706,32.0688138729254,15,32.6001912544554,10,21.045542554087,16,21.8159010648887,,,,,,,,,,,15,159.914712153518,6,24.3279406398248,,,,
Acute Substance,Hospitalization,2010,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,25,24.8922167016817,24.2055444843896,12,23.6681722253999,13,26.1401109949328,19,43.3236045238964,,,,,,,,,,,,,12,41.800195067577,5,21.218808351723,5,49.5343768575391
Acute Substance,Hospitalization,2010,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,154,27.0408844125104,27.1282552901665,93,33.1554348174847,61,21.1064630757999,124,39.391840806135,,,19,11.5839531764419,,,,,,,56,72.6442507264425,40,26.9476407340537,37,24.2924017306695,19,26.333661349115
Acute Substance,Hospitalization,2010,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,47,28.8306414511014,29.0241147720463,28,34.6230416342076,19,23.1284236153378,34,47.8199718706048,,,8,10.7947645391985,,,,,,,11,42.9067363576081,16,35.3419332037462,15,39.0696220665225,5,28.5290425653315
Acute Substance,Hospitalization,2010,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,8,16.9118890580078,16.0342770649454,5,21.2332257516562,,,7,25.6363303424281,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,38,35.6666854386064,38.3907695653003,20,38.8372138182807,18,32.7005177581978,32,51.0708927830445,,,,,,,,,,,17,148.536478811708,8,25.9445435381871,8,27.6357606743126,,
Acute Substance,Hospitalization,2010,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,16,18.5376139773609,19.4455012570431,12,28.4562485179037,,,11,18.9772962528466,,,,,,,,,,,6,59.3530517360768,,,,,,
Acute Substance,Hospitalization,2010,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,20,57.3558933180384,57.9901337460115,12,68.4423658244453,8,46.1440849051162,20,80.5315079524864,,,,,,,,,,,9,174.182310818657,5,62.9643621710112,,,,
Acute Substance,Hospitalization,2010,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,18,20.0077808036459,20.3183262267229,11,25.0022729339031,7,15.2276534186082,14,30.8118933908489,,,,,,,,,,,10,79.7130330809087,,,,,,
Acute Substance,Hospitalization,2010,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,96,20.4915845758135,20.8741539529943,50,21.3604012337768,46,19.6239873382621,56,57.0659927444666,8,40.6008932196508,27,9.72181214578398,,,,,,,20,24.7561519037481,32,24.2591483522732,25,23.582235973286,18,37.0660186977472
Acute Substance,Hospitalization,2010,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,43,37.3153756703751,38.3401773589232,23,41.4108496426064,20,33.504766052971,28,131.073869487876,,,11,13.5243130263724,,,,,,,7,37.2479114563933,16,51.6528925619835,11,41.5706133555043,9,62.0090946672179
Acute Substance,Hospitalization,2010,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,11,18.8621008950924,18.44349080251,8,26.66400026664,,,,,,,5,13.4643866971859,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2010,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,22,16.30668425812,17.2723193570633,12,17.631501616221,10,14.957968109612,9,43.8489646772229,,,9,9.73688765795396,,,,,,,,,10,26.3601855757065,6,19.6084839373836,,
Acute Substance,Hospitalization,2010,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,17,12.5628140703518,12.8160843631566,7,10.6173214014864,10,14.4112984579911,13,41.222729578894,,,,,,,,,,,6,30.9693403530505,,,,,,
Acute Substance,Hospitalization,2010,Unknown,99,99,UNKNOWN,99,,99,,99,,81,,,62,,19,,47,,17,,13,,,,,,,,18,,43,,20,,,
Acute Substance,Hospitalization,2011,San Diego County (Actual Rate),0,0,COUNTY,99,,99,,99,County Total,884,28.3714347152105,27.1180982697578,507,32.4419787687405,377,24.2752829969994,631,42.1909330280787,60,41.9859347118715,117,11.5751733308006,13,3.7278764868492,38,32.2539574757034,,,258,51.7509056408487,288,32.3259533630777,228,29.5731351414452,108,29.8418382572366
Acute Substance,Hospitalization,2011,Central Region,99,99,REGION CENTRAL,99,,99,,99,Central Region,158,32.5392118096744,31.990747408577,91,36.6793499290597,67,28.2138525805148,96,67.4559955029336,26,47.3950927850086,26,12.510826676932,,,6,37.4321542204754,,,25,31.1336380278708,68,41.8242765322754,46,42.3845941214411,18,40.8515273932186
Acute Substance,Hospitalization,2011,Central San Diego,1,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,86,51.8178422086451,46.7777254733135,60,66.2375942505768,26,34.4905350012602,58,70.8613317043372,12,107.971927298902,12,20.4610557904788,,,,,,,11,53.0452813811062,41,58.2262302066321,26,67.2390607220441,7,43.6164246993582
Acute Substance,Hospitalization,2011,Mid-City,6,3,CENTRAL,5,Very Urban Area,1,Lowest Income,4,Supervisorial District 4,42,25.7359249001201,26.7067271033826,19,23.3782852642977,23,28.0748010351057,29,63.3907493223748,5,26.5999893600043,5,7.18783243725022,,,,,,,9,27.8267322140803,17,33.5484380241943,10,29.8667940983215,6,46.4864027272023
Acute Substance,Hospitalization,2011,Southeastern San Diego,5,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,30,19.1808498395202,20.3047998907465,12,15.7395627024829,18,22.4536892658891,9,61.1537677515798,9,36.0764821421413,9,11.3051124230624,,,,,,,5,18.3695212902752,10,24.0981275754874,10,27.4876305662452,5,33.0994306897921
Acute Substance,Hospitalization,2011,East Region,99,99,REGION EAST,99,,99,,99,East Region,188,40.2871531126112,39.591737442581,93,40.4715589383396,95,40.1082500559405,144,51.608278828062,10,38.392137290283,15,12.6120369280441,,,13,60.6569615528182,,,58,83.5927591375533,55,45.4906371997618,50,38.8482277438503,25,42.7416183686379
Acute Substance,Hospitalization,2011,Alpine,38,5,EAST,1,Rural Area,5,High Income,2,Supervisorial District 2,11,72.5641533082657,80.4222075452085,5,66.3658083355455,6,78.6885245901639,10,85.0123267873842,,,,,,,,,,,7,330.188679245283,,,,,,
Acute Substance,Hospitalization,2011,El Cajon,34,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,53,42.3109777029131,41.5264161110188,37,60.313630880579,16,25.0324639767198,39,53.0467899891186,,,7,20.6027784318342,,,,,,,17,86.3382427628238,16,48.3237692540018,17,53.0636451602834,,
Acute Substance,Hospitalization,2011,Harbison Crest/El Cajon,37,5,EAST,99,,99,,2,Supervisorial District 2,86,61.4136566833769,60.6159867301348,50,72.7653753238059,36,50.4767246214246,66,77.5266644739933,,,8,22.1000580126523,,,7,101.449275362319,,,26,120.147874306839,28,78.0226823083568,23,61.7168003864008,9,50.8158771385015
Acute Substance,Hospitalization,2011,Jamul,30,5,EAST,1,Rural Area,6,Highest Income,2,Supervisorial District 2,8,45.5114347479804,39.0040596931051,,,6,80.2782981000803,7,73.2370788867964,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,23,38.3422798653019,36.0246783976891,11,38.42526286373,12,38.26652635607,19,50.9478990695305,,,,,,,,,,,8,97.9312033296609,,,7,44.6172477532029,5,56.4652738565782
Acute Substance,Hospitalization,2011,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,15,26.6127315307643,27.5747856623355,6,21.5238915195867,9,31.592249368155,10,24.4660289188462,,,,,,,,,,,,,6,41.6927246195539,,,,
Acute Substance,Hospitalization,2011,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,6,20.0340578984273,20.9878545258696,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,19,36.7554601203258,37.6235671285754,8,31.9693094629156,11,41.2463909407927,16,41.9122462344466,,,,,,,,,,,7,96.6183574879227,9,65.6790483835656,,,,
Acute Substance,Hospitalization,2011,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,16,19.5747387995791,19.2280422827515,7,17.6029774178947,9,21.4428666730201,10,26.1383240106644,,,,,,,,,,,,,,,7,32.1661611984193,,
Acute Substance,Hospitalization,2011,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,173,28.3725163797981,25.4877299376846,100,32.4199551307821,73,24.2289067452613,132,36.1446772855347,12,64.1848523748395,17,19.3747649385136,,,,,,,58,56.0126704523506,50,25.8179114342366,47,32.5320302063361,18,24.4309621727269
Acute Substance,Hospitalization,2011,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,31,41.0297134537754,39.7179331834147,22,56.4957243008654,9,24.580761457366,25,41.2364332134728,,,,,,,,,,,13,117.774959231745,8,28.6985220261157,10,60.9347388946438,,
Acute Substance,Hospitalization,2011,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,29,18.2986080438157,19.5105143272248,18,22.6688831796887,11,13.9103163964693,24,31.6710434289183,,,,,,,,,,,15,75.0262591907168,5,10.7245506413281,6,13.1236466239419,,
Acute Substance,Hospitalization,2011,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,31,34.6659211629857,35.6223069330053,13,29.9615109820461,18,39.0998349118082,23,38.4005342683029,,,,,,,,,,,13,120.003692421305,6,23.6453201970443,11,48.6876466162086,,
Acute Substance,Hospitalization,2011,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,54,35.5975108110959,31.7427084850817,29,38.3785715230999,25,32.8372716167759,37,44.0775287993043,7,106.173214014864,7,20.542920029347,,,,,,,10,45.4793523740222,21,41.4356464947416,13,35.9682372796945,10,51.5889393314073
Acute Substance,Hospitalization,2011,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,19,30.1300348874088,30.1026445088922,14,40.7284575551289,5,17.4301052778359,16,33.5394612724033,,,,,,,,,,,,,9,42.1921147625522,,,,
Acute Substance,Hospitalization,2011,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,9,13.5374988718751,12.876677925347,,,5,14.8978010845599,7,20.4642460387067,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,141,27.6564403219131,26.5073099989374,83,31.962415280345,58,23.1863664165471,109,36.451801688822,,,16,10.9002220920251,,,5,26.6680889647448,,,49,58.0733857969091,48,35.1586534235739,28,22.0825413850485,16,25.9584340574655
Acute Substance,Hospitalization,2011,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,31,26.7573539566358,29.0811708805556,17,30.1868030399886,14,23.5136042996305,26,30.7031010132023,,,,,,,,,,,11,85.7365549493375,11,37.1571409269018,6,18.1044627500679,,
Acute Substance,Hospitalization,2011,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,39,24.3605359317905,23.8410028463777,25,31.4639548932743,14,17.3613264053374,30,40.7077724706904,,,,,,,,,,,11,44.4336726450153,19,42.5274749871298,8,20.348467506041,,
Acute Substance,Hospitalization,2011,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,34,35.8286966784691,40.2607180958318,22,47.1465615155476,12,24.8792320610371,30,40.5334198046289,,,,,,,,,,,17,169.626820993814,8,32.7171601504989,,,6,42.9768641214813
Acute Substance,Hospitalization,2011,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,36,35.5278350718945,35.8924201901551,18,35.2147119240927,18,35.8465766519297,22,50.422864477092,,,9,18.8457994806935,,,,,,,9,54.5752228488266,10,34.564999481525,11,45.6658917303222,6,57.6479631053036
Acute Substance,Hospitalization,2011,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,152,26.4547962371533,26.2205542246875,97,34.2722274827932,55,18.8655299327358,120,38.2312929504682,,,17,10.095491472279,,,8,37.1074725172782,,,59,73.988613277821,41,27.8902078160607,34,22.0049057995871,17,22.7759914255091
Acute Substance,Hospitalization,2011,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,Escondido,50,6,N INLAND,2,Exurban Area,3,Moderately Low Income,3,Supervisorial District 3,45,27.4007635679448,26.4667249633751,35,42.9500552214996,10,12.086198769625,36,51.0392151302918,,,7,9.2445853143159,,,,,,,11,42.475962466695,16,35.3513035793195,11,28.1128603557555,6,33.6568126998373
Acute Substance,Hospitalization,2011,Fallbrook,55,6,N INLAND,1,Rural Area,4,Moderately High Income,5,Supervisorial District 5,9,18.8001336898396,18.0221120693784,5,20.9634816150266,,,8,29.3772032902468,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,32,29.7356316498629,34.0416498751835,23,44.202717506198,9,16.1922924687849,23,36.620705028182,,,,,,,,,,,19,158.333333333333,9,29.5721889991457,,,,
Acute Substance,Hospitalization,2011,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,25,28.7683686033532,29.102762050522,12,28.2685512367491,13,29.2456862612765,21,36.2400124251471,,,,,,,,,,,14,127.807193719189,,,8,29.2750759322282,,
Acute Substance,Hospitalization,2011,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,12,33.8667344001355,35.2399300856853,7,39.3302618271716,5,28.3527076835838,11,43.9613140436416,,,,,,,,,,,,,5,63.2511068943707,,,,
Acute Substance,Hospitalization,2011,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,20,22.1758992327139,21.3334200244568,11,24.9342642125306,9,19.534641430804,13,28.9313214937464,,,,,,,,,,,7,54.7430984593728,5,20.0779022607718,,,5,41.9956324542248
Acute Substance,Hospitalization,2011,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,72,15.3369332523884,15.6578197453984,43,18.3962728295607,29,12.3031496062992,30,31.2048180239029,7,37.236023192723,26,9.24908131721147,,,,,,,9,11.0846994199007,26,19.9626851347097,23,21.3055681639232,14,28.3395072974231
Acute Substance,Hospitalization,2011,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,26,22.4306160654974,22.8726818901172,15,26.8682381600631,11,18.3073978530415,9,42.9963691954902,,,12,14.5410481672221,,,,,,,,,8,25.8891298016245,8,29.6978246343455,6,40.9053722388874
Acute Substance,Hospitalization,2011,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acute Substance,Hospitalization,2011,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,5,8.54832367372758,8.82541324913659,,,,,,,,,,,,,,,,,,,,,,,,
