CONDITION,OUTCOME,YEAR,Geography,SRANum,RegionNum,RegionName,UrbanicitySort,UrbanicityCat,SESSort,Socioeconomic_Category,SDNUM,Supervisor_District,Total_Cases,Total_Rate,Age_Adjusted_Rate,Male_Cases,Male_Rate,Female_Cases,Female_Rate,White_Cases,White_Rate,Black_Cases,Black_Rate,Hispanic_Cases,Hispanic_Rate,Asian_Pacific_Islander_Cases,Asian_Pacific_Islander_Rate,Other_Race_Ethnicity_Cases,Other_Race_Ethnicity_Rate,Age_Group_0_to_14_Cases,Age_Group_0_to_14_Rate,Age_Group_15_to_24_Cases,Age_Group_15_to_24_Rate,Age_Group_25_to_44_Cases,Age_Group_25_to_44_Rate,Age_Group_45_to_64_Cases,Age_Group_45_to_64_Rate,Age_Group_65Plus_Cases,Age_Group_65Plus_Rate
Overdose/Poisoning,Hospitalization,2010,North San Diego,14,6,N INLAND,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,64,60.0702070544949,58.9692684048863,21,40.7790745091947,43,78.1179035334726,51,81.3942353729771,,,,,6,23.3927248625677,6,119.213192926684,,,6,52.4246395806029,20,64.8613588454678,22,75.9983418543595,16,124.223602484472
Overdose/Poisoning,Hospitalization,2010,Palomar-Julian,60,6,N INLAND,1,Rural Area,2,Low Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overdose/Poisoning,Hospitalization,2010,Pauma,54,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overdose/Poisoning,Hospitalization,2010,Poway,15,6,N INLAND,2,Exurban Area,6,Highest Income,2,Supervisorial District 2,48,55.6128419320828,53.1665391024151,13,30.8276025610624,35,79.2913617725018,40,69.0083500103513,,,,,,,,,,,9,89.0295776041151,8,38.4559919242417,19,70.7187255741244,9,83.1792975970425
Overdose/Poisoning,Hospitalization,2010,Ramona,39,6,N INLAND,1,Rural Area,5,High Income,2,Supervisorial District 2,20,57.3558933180384,55.8280225153274,9,51.331774368334,11,63.4481167445348,18,72.4783571572378,,,,,,,,,,,,,,,9,81.6845162461427,5,133.761369716426
Overdose/Poisoning,Hospitalization,2010,San Marcos,51,6,N INLAND,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,57,63.3579725448786,61.6863545764629,25,56.8233475770525,32,69.6121299136374,43,94.6365297004644,5,283.768444948922,6,18.3981356555869,,,,,,,14,111.598246313272,9,35.6379187455453,22,107.964862344801,11,93.5215099472879
Overdose/Poisoning,Hospitalization,2010,Valley Center,53,6,N INLAND,1,Rural Area,5,High Income,5,Supervisorial District 5,7,30.0042863266181,27.5277766705503,,,,,5,33.415758871884,,,,,,,,,,,,,,,,,,
Overdose/Poisoning,Hospitalization,2010,South Region,99,99,REGION SOUTH,99,,99,,99,South Region,363,77.4838041772949,79.3780995529466,179,76.4702364169209,184,78.4959493530483,152,154.893408877838,23,116.727568006496,141,50.769463427983,30,50.4167787039527,10,74.5212012817647,15,14.8200841780781,54,66.8416101401198,102,77.3260353728707,122,115.081311549636,70,144.145628269017
Overdose/Poisoning,Hospitalization,2010,Chula Vista,21,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,140,121.491920787268,121.636700688333,67,120.631605480636,73,122.292396093344,60,280.872577474019,8,202.480384712731,54,66.3920821294646,11,182.602921646746,,,6,24.4997958350347,27,143.670515617517,38,122.675619834711,42,158.724160084653,27,186.027284001654
Overdose/Poisoning,Hospitalization,2010,Coronado,3,4,SOUTH,2,Exurban Area,6,Highest Income,1,Supervisorial District 1,9,36.4387222154743,34.1805833043087,5,34.3784378437844,,,9,50.2344273275285,,,,,,,,,,,,,,,,,5,143.636885952313
Overdose/Poisoning,Hospitalization,2010,National City,4,4,SOUTH,5,Very Urban Area,1,Lowest Income,1,Supervisorial District 1,48,82.3073493604033,90.0721343567867,28,93.32400093324,20,70.6339396079816,21,309.141763580156,,,17,45.7789147704322,5,47.438330170778,,,,,,,11,69.9523052464229,17,141.772996413977,13,210.902011680727
Overdose/Poisoning,Hospitalization,2010,South Bay,22,4,SOUTH,3,Suburban Area,2,Low Income,1,Supervisorial District 1,124,91.9104021821308,94.0536868810559,63,92.5653834851602,61,91.2436054686331,45,219.244823386114,10,184.365781710914,57,61.6669551670417,7,53.5864655898339,,,5,16.903884512661,17,71.1416136591898,43,113.348797975538,41,133.991306905454,18,139.49163050217
Overdose/Poisoning,Hospitalization,2010,Sweetwater,20,4,SOUTH,3,Suburban Area,6,Highest Income,1,Supervisorial District 1,42,31.0375406443985,32.6709098179834,16,24.2681632033975,26,37.4693759907768,17,53.9066463723998,,,13,20.4821175358437,7,24.2214532871972,,,,,7,36.1308970785589,10,24.5821042281219,18,56.3556668753914,7,60.8748586833638
Overdose/Poisoning,Hospitalization,2010,Unknown,99,99,UNKNOWN,99,,99,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overdose/Poisoning,Hospitalization,2011,San Diego County (Actual Rate),0,0,COUNTY,99,,99,,99,County Total,2560,82.1616208947272,79.9579005776173,1174,75.1220573461566,1386,89.2454701162896,1630,108.987671689015,206,144.151709177426,478,47.2900243771172,103,29.536252165036,100,84.8788354623775,89,14.9966720868122,405,81.2368867617974,712,79.9169402587199,907,117.644006900398,447,123.512052786896
Overdose/Poisoning,Hospitalization,2011,Central Region,99,99,REGION CENTRAL,99,,99,,99,Central Region,574,118.212073283248,117.910072994757,296,119.308654714304,278,117.06643309527,277,194.638653690756,116,211.4550293485,130,62.5541333846598,27,41.8306324171908,15,93.5803855511885,22,24.4194823069751,92,114.571787942565,166,102.100439769966,218,200.866119966829,76,172.484226771368
Overdose/Poisoning,Hospitalization,2011,Central San Diego,1,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,235,141.595266500368,136.532409010853,127,140.202907830388,108,143.268376159081,144,175.931582162492,32,287.925139463739,44,75.0238712317556,,,6,104.638995465644,,,30,144.668949221199,69,97.9904849818931,102,263.784007448019,32,199.389370054209
Overdose/Poisoning,Hospitalization,2011,Mid-City,6,3,CENTRAL,5,Very Urban Area,1,Lowest Income,4,Supervisorial District 4,179,109.684060883845,115.155081669426,75,92.2827049906487,104,126.946926419608,96,209.845239136137,29,154.279938288025,38,54.6275265231017,6,25.2249222231565,6,113.143503677164,7,20.7155751531473,28,86.5720557771388,49,96.6984390109131,69,206.080879278418,26,201.441078484543
Overdose/Poisoning,Hospitalization,2011,Southeastern San Diego,5,3,CENTRAL,5,Very Urban Area,2,Low Income,4,Supervisorial District 4,160,102.297865810775,103.609389100763,94,123.29324116945,66,82.3301939749267,37,251.409934089828,55,220.467390868642,48,60.2939329229996,17,52.8935905413815,,,13,35.9076345155231,34,124.912744773871,48,115.671012362339,47,129.191863661352,18,119.157950483252
Overdose/Poisoning,Hospitalization,2011,East Region,99,99,REGION EAST,99,,99,,99,East Region,481,103.075109825351,98.4727598108188,225,97.9150619475959,256,108.081179098113,340,121.852880566257,33,126.694053057934,55,46.2441354028285,11,51.8574391853668,30,139.977603583427,10,11.2151629002411,54,77.8277412659979,127,105.042016806723,208,161.608627414417,82,140.192508249132
Overdose/Poisoning,Hospitalization,2011,Alpine,38,5,EAST,1,Rural Area,5,High Income,2,Supervisorial District 2,9,59.370670888581,56.7585312176511,6,79.6389700026546,,,8,68.0098614299073,,,,,,,,,,,,,,,,,,
Overdose/Poisoning,Hospitalization,2011,El Cajon,34,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,112,89.4118774099295,87.8927445777582,54,88.0252991230072,58,90.7426819156093,81,110.174102285093,7,102.145045965271,11,32.3757946785967,,,6,94.2211055276382,,,8,40.6297613001524,25,75.5058894593778,59,184.162062615101,19,125.619834710744
Overdose/Poisoning,Hospitalization,2011,Harbison Crest/El Cajon,37,5,EAST,99,,99,,2,Supervisorial District 2,194,138.537783681106,134.710078495765,92,133.888290595803,102,143.01738642737,139,163.275853967956,11,157.48031496063,23,63.5376667863753,5,103.777501037775,11,159.420289855072,,,19,87.8003696857671,51,142.112742775936,90,241.500523251134,32,180.678674270228
Overdose/Poisoning,Hospitalization,2011,Jamul,30,5,EAST,1,Rural Area,6,Highest Income,2,Supervisorial District 2,13,73.9560814654682,72.6876517121341,,,9,120.41744715012,12,125.549278091651,,,,,,,,,,,,,5,115.446779034865,5,89.6378630333453,,
Overdose/Poisoning,Hospitalization,2011,La Mesa,33,5,EAST,4,Urban Area,2,Low Income,2,Supervisorial District 2,70,116.693895242223,107.701060416877,39,136.235022880497,31,98.8551930865142,55,147.48076046443,5,121.684108055488,5,40.551500405515,,,,,,,6,73.4484024972457,17,97.3263869010133,31,197.590668621327,12,135.516657255788
Overdose/Poisoning,Hospitalization,2011,Laguna-Pine Valley,61,5,EAST,1,Rural Area,3,Moderately Low Income,2,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overdose/Poisoning,Hospitalization,2011,Lakeside,36,5,EAST,2,Exurban Area,3,Moderately Low Income,2,Supervisorial District 2,39,69.1931019799872,67.9894717933524,11,39.460467785909,28,98.28699803426,28,68.5048809727693,,,6,56.4759036144578,,,,,,,,,8,55.5902994927385,16,98.6923266716013,10,157.059839798963
Overdose/Poisoning,Hospitalization,2011,Lemon Grove,32,5,EAST,5,Very Urban Area,2,Low Income,2,Supervisorial District 2,23,76.7972219439714,74.3028325268594,8,54.9261929282527,15,97.5039001560062,16,171.068106489896,,,,,,,,,,,,,6,75.2162467092892,10,129.785853341986,,
Overdose/Poisoning,Hospitalization,2011,Mountain Empire,62,5,EAST,1,Rural Area,2,Low Income,2,Supervisorial District 2,14,164.589701387256,167.315067147808,10,218.531468531469,,,10,221.680336954112,,,,,,,,,,,5,409.836065573771,,,,,,
Overdose/Poisoning,Hospitalization,2011,Santee,35,5,EAST,3,Suburban Area,4,Moderately High Income,2,Supervisorial District 2,52,100.593890855628,94.9534829197456,24,95.9079283887468,28,104.990813303836,39,102.161100196464,,,,,,,,,,,6,82.815734989648,15,109.465080639276,21,139.97200559888,10,165.343915343915
Overdose/Poisoning,Hospitalization,2011,Spring Valley,31,5,EAST,4,Urban Area,4,Moderately High Income,2,Supervisorial District 2,67,81.9692187232377,79.6248470093594,31,77.9560428506765,36,85.7714666920804,33,86.2564692351926,14,184.842883548983,12,44.8346721464599,,,6,160.427807486631,,,8,64.6151360956304,20,95.1610600942094,27,124.069478908189,11,111.675126903553
Overdose/Poisoning,Hospitalization,2011,North Central Region,99,99,REGION N CENTRAL,99,,99,,99,North Central Region,387,63.4691551386235,59.9512619105373,172,55.7623228249452,215,71.3591089072763,281,76.9443508881459,20,106.974753958066,46,52.4258345395074,18,16.1442217139782,13,48.8501427927251,15,15.8926925399701,79,76.2931200988913,104,53.7012557832122,109,75.4466232444817,80,108.582054101008
Overdose/Poisoning,Hospitalization,2011,Coastal,11,2,N CENTRAL,3,Suburban Area,5,High Income,4,Supervisorial District 4,55,72.7946529018596,61.249358204159,23,59.0637117690866,32,87.3982629595237,48,79.1739517698677,,,,,,,,,,,7,63.4172857401703,16,57.3970440522313,14,85.3086344525014,18,142.69858886951
Overdose/Poisoning,Hospitalization,2011,Del Mar-Mira Mesa,13,2,N CENTRAL,3,Suburban Area,6,Highest Income,3,Supervisorial District 3,56,35.3352431190924,38.5868591679044,24,30.2251775729182,32,40.4663749715471,36,47.5065651433775,,,5,31.0366232153942,8,14.3420580853352,,,5,15.7371270300894,16,80.0280098034312,12,25.7389215391875,8,17.4981954985892,15,104.340567612688
Overdose/Poisoning,Hospitalization,2011,Elliott-Navajo,17,2,N CENTRAL,2,Exurban Area,5,High Income,3,Supervisorial District 3,69,77.1596309756779,73.8165123802422,34,78.3608748761207,35,76.0274567729603,44,73.4618916437098,8,201.055541593365,12,90.9435392194013,,,,,,,14,129.234745684483,20,78.8177339901478,19,84.0968441552693,13,95.1265915410508
Overdose/Poisoning,Hospitalization,2011,Kearny Mesa,10,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,142,93.6082691699188,87.0979824548429,56,74.110345010124,86,112.960214361709,99,117.937171652193,,,22,64.5634629493764,7,34.7153342590756,6,86.6926744690074,,,27,122.79425140986,41,80.8981669659241,48,132.805799186564,22,113.495666529096
Overdose/Poisoning,Hospitalization,2011,Miramar,16,2,N CENTRAL,99,,99,,3,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overdose/Poisoning,Hospitalization,2011,Peninsula,2,2,N CENTRAL,4,Urban Area,3,Moderately Low Income,4,Supervisorial District 4,44,69.7748176339994,66.5303795278957,23,66.9110374119974,21,73.2064421669107,39,81.7524368514831,,,,,,,,,,,11,89.2350125740245,12,56.2561530167362,12,84.2992623814542,6,82.8614832205496
Overdose/Poisoning,Hospitalization,2011,University,12,2,N CENTRAL,4,Urban Area,4,Moderately High Income,3,Supervisorial District 3,20,30.0833308263891,37.7973862731496,11,33.4143377885784,9,26.8160419522079,15,43.8519557972286,,,,,,,,,,,,,,,8,86.0400086040009,6,93.8673341677096
Overdose/Poisoning,Hospitalization,2011,North Coastal Region,99,99,REGION N COASTAL,99,,99,,99,North Coastal Region,409,80.2232914302302,77.8999343267456,150,57.7634011090573,259,103.539118998029,322,107.683304071566,8,55.8659217877095,51,34.7444579183301,11,35.544640837561,13,69.3370313083364,8,7.96075348531738,81,95.9988622357068,120,87.8966335589347,116,91.4848143094868,84,136.281778801694
Overdose/Poisoning,Hospitalization,2011,Carlsbad,41,1,N COASTAL,3,Suburban Area,5,High Income,5,Supervisorial District 5,97,83.7246236707637,79.6473439084208,29,51.4951345976277,68,114.208935169634,83,98.0137455421459,,,,,,,5,122.940742562085,,,22,171.473109898675,21,70.9363599513579,30,90.5223137503395,23,124.499296308325
Overdose/Poisoning,Hospitalization,2011,Oceanside,42,1,N COASTAL,3,Suburban Area,3,Moderately Low Income,5,Supervisorial District 5,147,91.8204815890565,90.8603070837818,60,75.5134917438582,87,107.888242661739,110,149.261832392531,,,27,44.4181225940184,,,,,5,15.3275497378989,23,92.9067700759412,44,98.4846789175638,48,122.090805036246,27,144.184556231977
Overdose/Poisoning,Hospitalization,2011,Pendleton,43,1,N COASTAL,99,,99,,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overdose/Poisoning,Hospitalization,2011,San Dieguito,40,1,N COASTAL,2,Exurban Area,6,Highest Income,3,Supervisorial District 3,61,64.2808969819592,70.6619801117265,23,49.2895870389816,38,78.7842348599507,57,77.0134976287949,,,,,,,,,,,20,199.560965875075,18,73.6136103386226,9,30.2480338777979,14,100.27934961679
Overdose/Poisoning,Hospitalization,2011,Vista,52,1,N COASTAL,3,Suburban Area,2,Low Income,5,Supervisorial District 5,101,99.6753150628152,100.834415473583,36,70.4294238481855,65,129.44597124308,69,158.144438587243,5,190.114068441065,18,37.6915989613871,,,6,194.489465153971,,,13,78.8308774483051,37,127.890498081643,29,120.39189637994,20,192.159877017679
Overdose/Poisoning,Hospitalization,2011,North Inland Region,99,99,REGION N INLAND,99,,99,,99,North Inland Region,349,60.7416045182007,59.2222244415688,163,57.5914750484051,186,63.7997921361611,262,83.4716562751888,6,58.9101620029455,49,29.0987695377453,14,23.121387283237,16,74.2149450345563,17,14.3258024556111,50,62.7022146422212,85,57.8211625454917,129,83.4892014160804,68,91.1039657020364
Overdose/Poisoning,Hospitalization,2011,Anza-Borrego Springs,63,6,N INLAND,1,Rural Area,1,Lowest Income,5,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
